Wavelength (nm),Amplitude (AU)
1537.4689999993504,1267.192046408097
1537.4699999993504,1267.2156758835577
1537.4709999993504,1267.2390250987971
1537.4719999993504,1267.2620986966092
1537.4729999993503,1267.2849013197886
1537.4739999993503,1267.3074376111285
1537.4749999993503,1267.3297122134238
1537.4759999993503,1267.3517297694682
1537.4769999993503,1267.3734949220557
1537.4779999993502,1267.3950123139807
1537.4789999993502,1267.4162865880373
1537.4799999993502,1267.4373223870193
1537.4809999993502,1267.458124353721
1537.4819999993501,1267.478697130936
1537.48299999935,1267.4990453614594
1537.48399999935,1267.5191736880843
1537.48499999935,1267.5390867536053
1537.48599999935,1267.5587892008164
1537.48699999935,1267.5782856725116
1537.48799999935,1267.5975808114847
1537.48899999935,1267.6166792605306
1537.48999999935,1267.6355856624425
1537.49099999935,1267.6543046600152
1537.49199999935,1267.6728408960425
1537.4929999993499,1267.6911990133183
1537.4939999993499,1267.7093836546371
1537.4949999993498,1267.7273994627924
1537.4959999993498,1267.7452510805788
1537.4969999993498,1267.76294315079
1537.4979999993498,1267.7804803162205
1537.4989999993497,1267.7978672196643
1537.4999999993497,1267.8151085039153
1537.5009999993497,1267.8322088117677
1537.5019999993497,1267.8491727860155
1537.5029999993496,1267.8660050694527
1537.5039999993496,1267.8827103048736
1537.5049999993496,1267.8992931350724
1537.5059999993496,1267.9157582028429
1537.5069999993495,1267.9321101509793
1537.5079999993495,1267.9483536222758
1537.5089999993495,1267.9644932595259
1537.5099999993495,1267.9805337055247
1537.5109999993495,1267.9964796030654
1537.5119999993494,1268.0123355949427
1537.5129999993494,1268.0281063239502
1537.5139999993494,1268.043796432882
1537.5149999993494,1268.0594105645328
1537.5159999993493,1268.0749533616959
1537.5169999993493,1268.0904294671661
1537.5179999993493,1268.1058435237371
1537.5189999993493,1268.121200174203
1537.5199999993492,1268.136504061358
1537.5209999993492,1268.1517598279959
1537.5219999993492,1268.1669721169112
1537.5229999993492,1268.1821455708978
1537.5239999993491,1268.1972848327493
1537.5249999993491,1268.2123945452606
1537.525999999349,1268.2274793512256
1537.526999999349,1268.242543893438
1537.527999999349,1268.2575928146923
1537.528999999349,1268.2726307577823
1537.529999999349,1268.2876623655025
1537.530999999349,1268.3026922806464
1537.531999999349,1268.3177251460083
1537.532999999349,1268.3327656043828
1537.533999999349,1268.3478182985632
1537.5349999993489,1268.362887871344
1537.5359999993489,1268.3779789655189
1537.5369999993488,1268.3930962238828
1537.5379999993488,1268.4082442892288
1537.5389999993488,1268.423427804352
1537.5399999993488,1268.4386514120458
1537.5409999993487,1268.4539197551044
1537.5419999993487,1268.4692374763217
1537.5429999993487,1268.4846092184928
1537.5439999993487,1268.5000396244104
1537.5449999993486,1268.5155333368693
1537.5459999993486,1268.5310949986635
1537.5469999993486,1268.5467292525873
1537.5479999993486,1268.562440741434
1537.5489999993486,1268.578234107999
1537.5499999993485,1268.594113995075
1537.5509999993485,1268.6100850454573
1537.5519999993485,1268.6261519019392
1537.5529999993485,1268.6423192073148
1537.5539999993484,1268.658591604379
1537.5549999993484,1268.6749737359246
1537.5559999993484,1268.6914702447466
1537.5569999993484,1268.7080857736391
1537.5579999993483,1268.7248249653956
1537.5589999993483,1268.7416923864257
1537.5599999993483,1268.7586897404447
1537.5609999993483,1268.7758150730463
1537.5619999993482,1268.793066191349
1537.5629999993482,1268.8104409024713
1537.5639999993482,1268.8279370135326
1537.5649999993482,1268.8455523316504
1537.5659999993482,1268.8632846639443
1537.5669999993481,1268.8811318175324
1537.567999999348,1268.8990915995337
1537.568999999348,1268.9171618170667
1537.569999999348,1268.93534027725
1537.570999999348,1268.9536247872022
1537.571999999348,1268.9720131540423
1537.572999999348,1268.9905031848887
1537.573999999348,1269.0090926868597
1537.574999999348,1269.0277794670747
1537.575999999348,1269.0465613326517
1537.576999999348,1269.06543609071
1537.5779999993479,1269.0844015483676
1537.5789999993478,1269.1034555127435
1537.5799999993478,1269.1225957909562
1537.5809999993478,1269.1418201901245
1537.5819999993478,1269.1611265173672
1537.5829999993477,1269.1805125798026
1537.5839999993477,1269.1999761845495
1537.5849999993477,1269.2195151387266
1537.5859999993477,1269.2391272494524
1537.5869999993477,1269.2588103238454
1537.5879999993476,1269.2785621690252
1537.5889999993476,1269.2983805921092
1537.5899999993476,1269.3182634002167
1537.5909999993476,1269.3382084004666
1537.5919999993475,1269.3582133999769
1537.5929999993475,1269.3782762058665
1537.5939999993475,1269.3983946252545
1537.5949999993475,1269.4185664652587
1537.5959999993474,1269.4387895329987
1537.5969999993474,1269.4590616355924
1537.5979999993474,1269.4793805801587
1537.5989999993474,1269.4997441738167
1537.5999999993473,1269.5201502236841
1537.6009999993473,1269.5405965368805
1537.6019999993473,1269.561080920524
1537.6029999993473,1269.5816011817333
1537.6039999993473,1269.6021551276276
1537.6049999993472,1269.6227405653246
1537.6059999993472,1269.6433553019435
1537.6069999993472,1269.6639971446032
1537.6079999993472,1269.6846639004218
1537.6089999993471,1269.7053533765184
1537.609999999347,1269.7260633800115
1537.610999999347,1269.7467917180195
1537.611999999347,1269.7675361976615
1537.612999999347,1269.7882946260559
1537.613999999347,1269.8090648103212
1537.614999999347,1269.8298445575765
1537.615999999347,1269.85063167494
1537.616999999347,1269.8714239695305
1537.617999999347,1269.892219248467
1537.618999999347,1269.9130153188676
1537.6199999993469,1269.9338099878512
1537.6209999993469,1269.9546010625365
1537.6219999993468,1269.975386350042
1537.6229999993468,1269.9961636574867
1537.6239999993468,1270.016930791989
1537.6249999993468,1270.0376855606673
1537.6259999993467,1270.058425770641
1537.6269999993467,1270.0791492290277
1537.6279999993467,1270.0998537429468
1537.6289999993467,1270.120537119517
1537.6299999993466,1270.1411971658563
1537.6309999993466,1270.1618316890842
1537.6319999993466,1270.1824384963188
1537.6329999993466,1270.203015394679
1537.6339999993465,1270.223560191283
1537.6349999993465,1270.24407069325
1537.6359999993465,1270.2645447076986
1537.6369999993465,1270.2849800417473
1537.6379999993464,1270.3053745025145
1537.6389999993464,1270.3257258971191
1537.6399999993464,1270.3460320326801
1537.6409999993464,1270.3662907163155
1537.6419999993464,1270.3864997551443
1537.6429999993463,1270.4066569562854
1537.6439999993463,1270.4267601268568
1537.6449999993463,1270.4468070739779
1537.6459999993463,1270.4667956047667
1537.6469999993462,1270.486723526342
1537.6479999993462,1270.506588645823
1537.6489999993462,1270.5263887703275
1537.6499999993462,1270.5461217069746
1537.6509999993461,1270.5657852628835
1537.6519999993461,1270.5853772451717
1537.652999999346,1270.6048954609585
1537.653999999346,1270.624337717363
1537.654999999346,1270.6437018215029
1537.655999999346,1270.6629855804974
1537.656999999346,1270.6821868014651
1537.657999999346,1270.7013032915245
1537.658999999346,1270.7203328577948
1537.659999999346,1270.7392733073937
1537.660999999346,1270.7581224474404
1537.6619999993459,1270.7768780850538
1537.6629999993459,1270.795538027352
1537.6639999993458,1270.814100081454
1537.6649999993458,1270.8325620544786
1537.6659999993458,1270.850921753544
1537.6669999993458,1270.8691769857692
1537.6679999993457,1270.8873255582726
1537.6689999993457,1270.9053652781731
1537.6699999993457,1270.9232939525893
1537.6709999993457,1270.94110938864
1537.6719999993456,1270.958809393443
1537.6729999993456,1270.9763917741182
1537.6739999993456,1270.9938543377834
1537.6749999993456,1271.0111948915574
1537.6759999993455,1271.0284112425593
1537.6769999993455,1271.045501197907
1537.6779999993455,1271.06246256472
1537.6789999993455,1271.0792931501162
1537.6799999993455,1271.0959907612146
1537.6809999993454,1271.112553205134
1537.6819999993454,1271.1289782889928
1537.6829999993454,1271.1452638199096
1537.6839999993454,1271.1614076050034
1537.6849999993453,1271.1774074513924
1537.6859999993453,1271.193261166196
1537.6869999993453,1271.2089665565318
1537.6879999993453,1271.224521429519
1537.6889999993452,1271.2399235922767
1537.6899999993452,1271.2551708519227
1537.6909999993452,1271.2702610155761
1537.6919999993452,1271.2851918903557
1537.6929999993451,1271.2999612833798
1537.6939999993451,1271.314567001767
1537.694999999345,1271.3290068526367
1537.695999999345,1271.3432786431067
1537.696999999345,1271.357380180296
1537.697999999345,1271.3713092713233
1537.698999999345,1271.385063723307
1537.699999999345,1271.3986413433663
1537.700999999345,1271.412039938619
1537.701999999345,1271.4252573161843
1537.702999999345,1271.4382912831811
1537.703999999345,1271.4511396467276
1537.7049999993449,1271.4638002139425
1537.7059999993448,1271.476270791945
1537.7069999993448,1271.4885491878526
1537.7079999993448,1271.500633208785
1537.7089999993448,1271.5125206618607
1537.7099999993447,1271.5242093541979
1537.7109999993447,1271.5356970929154
1537.7119999993447,1271.546981685132
1537.7129999993447,1271.5580609379665
1537.7139999993447,1271.5689326585375
1537.7149999993446,1271.5795946539633
1537.7159999993446,1271.5900447313627
1537.7169999993446,1271.6002806978547
1537.7179999993446,1271.6103003605574
1537.7189999993445,1271.6201015265901
1537.7199999993445,1271.6296820030707
1537.7209999993445,1271.6390395971182
1537.7219999993445,1271.6481721158516
1537.7229999993444,1271.6570773663889
1537.7239999993444,1271.6657531558494
1537.7249999993444,1271.674197352153
1537.7259999993444,1271.6824103232698
1537.7269999993443,1271.6903957660065
1537.7279999993443,1271.698157607999
1537.7289999993443,1271.7056997768843
1537.7299999993443,1271.713026200298
1537.7309999993442,1271.720140805876
1537.7319999993442,1271.727047521256
1537.7329999993442,1271.7337502740736
1537.7339999993442,1271.740252991965
1537.7349999993442,1271.7465596025663
1537.7359999993441,1271.752674033514
1537.736999999344,1271.7586002124447
1537.737999999344,1271.7643420669947
1537.738999999344,1271.7699035248
1537.739999999344,1271.775288513497
1537.740999999344,1271.7805009607218
1537.741999999344,1271.7855447941113
1537.742999999344,1271.7904239413012
1537.743999999344,1271.795142329928
1537.744999999344,1271.7997038876283
1537.745999999344,1271.804112542038
1537.7469999993439,1271.8083722207937
1537.7479999993438,1271.8124868515317
1537.7489999993438,1271.8164603618882
1537.7499999993438,1271.8202966794995
1537.7509999993438,1271.8239997320015
1537.7519999993438,1271.8275734470312
1537.7529999993437,1271.8310217522248
1537.7539999993437,1271.8343485752184
1537.7549999993437,1271.8375578436483
1537.7559999993437,1271.8406534851508
1537.7569999993436,1271.8436394273624
1537.7579999993436,1271.846519597919
1537.7589999993436,1271.8492979244577
1537.7599999993436,1271.8519783346142
1537.7609999993435,1271.8545647560245
1537.7619999993435,1271.8570611163257
1537.7629999993435,1271.8594713431535
1537.7639999993435,1271.8617993641446
1537.7649999993434,1271.864049106935
1537.7659999993434,1271.866224499161
1537.7669999993434,1271.8683294684593
1537.7679999993434,1271.8703679424661
1537.7689999993434,1271.8723438488175
1537.7699999993433,1271.8742611151497
1537.7709999993433,1271.8761236690993
1537.7719999993433,1271.8779354383025
1537.7729999993433,1271.879700350396
1537.7739999993432,1271.8814223330153
1537.7749999993432,1271.8831053137974
1537.7759999993432,1271.8847532203777
1537.7769999993432,1271.8863699803937
1537.7779999993431,1271.8879595214812
1537.7789999993431,1271.8895257712763
1537.779999999343,1271.8910726574159
1537.780999999343,1271.8926041075351
1537.781999999343,1271.8941240492716
1537.782999999343,1271.8956364102607
1537.783999999343,1271.8971451181396
1537.784999999343,1271.898654100544
1537.785999999343,1271.9001672851098
1537.786999999343,1271.9016885994745
1537.787999999343,1271.9032219712735
1537.7889999993429,1271.9047713281434
1537.7899999993429,1271.9063405977206
1537.7909999993428,1271.9079337076407
1537.7919999993428,1271.909554585541
1537.7929999993428,1271.9112071590575
1537.7939999993428,1271.9128953558263
1537.7949999993427,1271.9146231034838
1537.7959999993427,1271.916394329666
1537.7969999993427,1271.91821296201
1537.7979999993427,1271.9200829281517
1537.7989999993426,1271.922008155727
1537.7999999993426,1271.9239925723728
1537.8009999993426,1271.926040105725
1537.8019999993426,1271.92815468342
1537.8029999993425,1271.9303402330943
1537.8039999993425,1271.9326006823842
1537.8049999993425,1271.934939958926
1537.8059999993425,1271.9373619903554
1537.8069999993425,1271.9398707043097
1537.8079999993424,1271.9424700284244
1537.8089999993424,1271.9451638903365
1537.8099999993424,1271.9479562176818
1537.8109999993424,1271.9508509380964
1537.8119999993423,1271.9538519792172
1537.8129999993423,1271.9569632686805
1537.8139999993423,1271.9601887341223
1537.8149999993423,1271.963532303179
1537.8159999993422,1271.9669979034866
1537.8169999993422,1271.970589462682
1537.8179999993422,1271.974310908401
1537.8189999993422,1271.9781661682805
1537.8199999993421,1271.982159169956
1537.8209999993421,1271.9862938410645
1537.821999999342,1271.990574109242
1537.822999999342,1271.9950039021248
1537.823999999342,1271.9995871473493
1537.824999999342,1272.004327772552
1537.825999999342,1272.0092297053686
1537.826999999342,1272.014296873436
1537.827999999342,1272.0195332043904
1537.828999999342,1272.0249426258679
1537.829999999342,1272.030529065505
1537.8309999993419,1272.0362964509377
1537.8319999993419,1272.0422487098026
1537.8329999993418,1272.0483897697363
1537.8339999993418,1272.0547235583742
1537.8349999993418,1272.0612540033537
1537.8359999993418,1272.0679850323102
1537.8369999993417,1272.0749205728805
1537.8379999993417,1272.082064552701
1537.8389999993417,1272.0894208994075
1537.8399999993417,1272.096993540637
1537.8409999993416,1272.104786404025
1537.8419999993416,1272.1128034172084
1537.8429999993416,1272.1210485078234
1537.8439999993416,1272.129525603506
1537.8449999993416,1272.138238631893
1537.8459999993415,1272.1471915206205
1537.8469999993415,1272.1563881973245
1537.8479999993415,1272.165832589642
1537.8489999993415,1272.1755286252087
1537.8499999993414,1272.185480231661
1537.8509999993414,1272.195691336635
1537.8519999993414,1272.2061658677678
1537.8529999993414,1272.216907752695
1537.8539999993413,1272.2279209190535
1537.8549999993413,1272.239209294479
1537.8559999993413,1272.2507768066077
1537.8569999993413,1272.2626273830767
1537.8579999993412,1272.274764951522
1537.8589999993412,1272.2871934395796
1537.8599999993412,1272.2999167748858
1537.8609999993412,1272.3129388850773
1537.8619999993412,1272.32626369779
1537.8629999993411,1272.3398951406605
1537.863999999341,1272.3538371413254
1537.864999999341,1272.3680936274202
1537.865999999341,1272.3826685265815
1537.866999999341,1272.3975657664462
1537.867999999341,1272.4127892746499
1537.868999999341,1272.4283429788293
1537.869999999341,1272.4442308066205
1537.870999999341,1272.4604566856597
1537.871999999341,1272.4770245435839
1537.872999999341,1272.4939383080284
1537.8739999993409,1272.5112019066303
1537.8749999993408,1272.5288192670257
1537.8759999993408,1272.5467943168503
1537.8769999993408,1272.5651309837415
1537.8779999993408,1272.5838331953348
1537.8789999993407,1272.6029048792668
1537.8799999993407,1272.622349963174
1537.8809999993407,1272.6421723746919
1537.8819999993407,1272.662376041458
1537.8829999993407,1272.6829648911078
1537.8839999993406,1272.7039428512776
1537.8849999993406,1272.7253138496042
1537.8859999993406,1272.747081813723
1537.8869999993406,1272.7692506712717
1537.8879999993405,1272.7918243498857
1537.8889999993405,1272.8148067772013
1537.8899999993405,1272.838201880855
1537.8909999993405,1272.862013467632
1537.8919999993404,1272.8862398702138
1537.8929999993404,1272.910871825555
1537.8939999993404,1272.935899511111
1537.8949999993404,1272.9613131043393
1537.8959999993403,1272.9871027826966
1537.8969999993403,1273.0132587236392
1537.8979999993403,1273.0397711046235
1537.8989999993403,1273.0666301031063
1537.8999999993403,1273.0938258965443
1537.9009999993402,1273.121348662394
1537.9019999993402,1273.1491885781122
1537.9029999993402,1273.177335821155
1537.9039999993402,1273.2057805689794
1537.9049999993401,1273.2345129990422
1537.90599999934,1273.2635232887997
1537.90699999934,1273.292801615708
1537.90799999934,1273.3223381572243
1537.90899999934,1273.3521230908054
1537.90999999934,1273.3821465939072
1537.91099999934,1273.412398843987
1537.91199999934,1273.4428700185008
1537.91299999934,1273.4735502949059
1537.91399999934,1273.504429850658
1537.91499999934,1273.5354988632141
1537.9159999993399,1273.5667475100313
1537.9169999993399,1273.5981659685656
1537.9179999993398,1273.6297444162738
1537.9189999993398,1273.6614730306121
1537.9199999993398,1273.6933419890377
1537.9209999993398,1273.725341469007
1537.9219999993397,1273.7574616479762
1537.9229999993397,1273.7896927034026
1537.9239999993397,1273.8220248127423
1537.9249999993397,1273.8544481534518
1537.9259999993396,1273.8869529029885
1537.9269999993396,1273.9195292388079
1537.9279999993396,1273.9521673383672
1537.9289999993396,1273.9848573791232
1537.9299999993395,1274.0175895385319
1537.9309999993395,1274.05035399405
1537.9319999993395,1274.0831409231346
1537.9329999993395,1274.115940503242
1537.9339999993394,1274.1487429118285
1537.9349999993394,1274.1815383263513
1537.9359999993394,1274.2143169242665
1537.9369999993394,1274.247068883031
1537.9379999993394,1274.2797843801013
1537.9389999993393,1274.3124535929342
1537.9399999993393,1274.3450666989854
1537.9409999993393,1274.3776138757125
1537.9419999993393,1274.4100853005718
1537.9429999993392,1274.4424711510198
1537.9439999993392,1274.4747616045133
1537.9449999993392,1274.5069468385084
1537.9459999993392,1274.5390170304624
1537.9469999993391,1274.5709623578314
1537.9479999993391,1274.602772998072
1537.948999999339,1274.6344391286411
1537.949999999339,1274.665950926995
1537.950999999339,1274.6972985705904
1537.951999999339,1274.728472236884
1537.952999999339,1274.7594621033322
1537.953999999339,1274.790258347392
1537.954999999339,1274.8208511465195
1537.955999999339,1274.8512306781715
1537.956999999339,1274.8813871198047
1537.9579999993389,1274.9113106488753
1537.9589999993389,1274.9409914428404
1537.9599999993388,1274.9704196791563
1537.9609999993388,1274.9995855352797
1537.9619999993388,1275.0284791886675
1537.9629999993388,1275.0570908167756
1537.9639999993387,1275.0854105970611
1537.9649999993387,1275.1134287069806
1537.9659999993387,1275.1411353239903
1537.9669999993387,1275.168520625547
1537.9679999993386,1275.1955747891077
1537.9689999993386,1275.2222879921283
1537.9699999993386,1275.248650412066
1537.9709999993386,1275.274652226377
1537.9719999993385,1275.3002836125181
1537.9729999993385,1275.3255347479458
1537.9739999993385,1275.3503958101164
1537.9749999993385,1275.3748569764875
1537.9759999993385,1275.3989084245145
1537.9769999993384,1275.4225403316548
1537.9779999993384,1275.4457428753647
1537.9789999993384,1275.4685062331007
1537.9799999993384,1275.4908205823192
1537.9809999993383,1275.5126761004776
1537.9819999993383,1275.5340629650318
1537.9829999993383,1275.5549713534385
1537.9839999993383,1275.5753914431548
1537.9849999993382,1275.5953134116364
1537.9859999993382,1275.6147274363407
1537.9869999993382,1275.6336236947238
1537.9879999993382,1275.6519923642427
1537.9889999993381,1275.6698236223533
1537.9899999993381,1275.687107646513
1537.990999999338,1275.7038346141783
1537.991999999338,1275.7199947028053
1537.992999999338,1275.7355780898508
1537.993999999338,1275.7505749527713
1537.994999999338,1275.7649754690237
1537.995999999338,1275.7787698160646
1537.996999999338,1275.7919481713502
1537.997999999338,1275.8045007123378
1537.998999999338,1275.816417616483
1537.999999999338,1275.827689061243
1538.0009999993379,1275.8383052240747
1538.0019999993378,1275.848256282434
1538.0029999993378,1275.8575324137778
1538.0039999993378,1275.8661237955628
1538.0049999993378,1275.8740206052457
1538.0059999993377,1275.8812130202825
1538.0069999993377,1275.8876912181304
1538.0079999993377,1275.8934453762458
1538.0089999993377,1275.8984656720854
1538.0099999993377,1275.9027422831055
1538.0109999993376,1275.9062653867632
1538.0119999993376,1275.9090251605144
1538.0129999993376,1275.9110117818161
1538.0139999993376,1275.9122154281251
1538.0149999993375,1275.9126262768978
1538.0159999993375,1275.9122345055905
1538.0169999993375,1275.9110302916602
1538.0179999993375,1275.9090038125635
1538.0189999993374,1275.9061452457565
1538.0199999993374,1275.9024447686963
1538.0209999993374,1275.8978925588397
1538.0219999993374,1275.8924787936426
1538.0229999993373,1275.8861936505618
1538.0239999993373,1275.8790273070545
1538.0249999993373,1275.8709699405763
1538.0259999993373,1275.8620117285845
1538.0269999993372,1275.8521428485358
1538.0279999993372,1275.8413534778863
1538.0289999993372,1275.8296337940928
1538.0299999993372,1275.8169739746118
1538.0309999993372,1275.8033641969002
1538.0319999993371,1275.7887946384144
1538.032999999337,1275.773255476611
1538.033999999337,1275.7567368889465
1538.034999999337,1275.7392290528778
1538.035999999337,1275.720722145861
1538.036999999337,1275.701206345353
1538.037999999337,1275.6806718288108
1538.038999999337,1275.6591087736901
1538.039999999337,1275.636507357448
1538.040999999337,1275.6128577575414
1538.041999999337,1275.5881501514264
1538.0429999993369,1275.5623747165596
1538.0439999993368,1275.535521630398
1538.0449999993368,1275.507581070398
1538.0459999993368,1275.4785432140156
1538.0469999993368,1275.4483982387087
1538.0479999993368,1275.4171363219325
1538.0489999993367,1275.3847476411447
1538.0499999993367,1275.3512223738012
1538.0509999993367,1275.316550697359
1538.0519999993367,1275.2807227892743
1538.0529999993366,1275.243728827004
1538.0539999993366,1275.2055589880047
1538.0549999993366,1275.1662034497328
1538.0559999993366,1275.125652389645
1538.0569999993365,1275.083896203509
1538.0579999993365,1275.0409362293426
1538.0589999993365,1274.9967896298294
1538.0599999993365,1274.9514748043068
1538.0609999993364,1274.9050101521116
1538.0619999993364,1274.85741407258
1538.0629999993364,1274.8087049650494
1538.0639999993364,1274.7589012288563
1538.0649999993364,1274.7080212633377
1538.0659999993363,1274.6560834678305
1538.0669999993363,1274.6031062416712
1538.0679999993363,1274.5491079841968
1538.0689999993363,1274.494107094744
1538.0699999993362,1274.4381219726495
1538.0709999993362,1274.3811710172506
1538.0719999993362,1274.3232726278834
1538.0729999993362,1274.264445203885
1538.0739999993361,1274.2047071445927
1538.0749999993361,1274.1440768493428
1538.075999999336,1274.082572717472
1538.076999999336,1274.0202131483175
1538.077999999336,1273.9570165412158
1538.078999999336,1273.8930012955036
1538.079999999336,1273.8281858105183
1538.080999999336,1273.762588485596
1538.081999999336,1273.696227720074
1538.082999999336,1273.629121913289
1538.083999999336,1273.5612894645774
1538.0849999993359,1273.4927487732768
1538.0859999993359,1273.4235182387233
1538.0869999993358,1273.3536162602538
1538.0879999993358,1273.2830612372059
1538.0889999993358,1273.211871568915
1538.0899999993358,1273.1400656547191
1538.0909999993357,1273.0676618939544
1538.0919999993357,1272.994678685958
1538.0929999993357,1272.9211344300668
1538.0939999993357,1272.847047525617
1538.0949999993356,1272.7724363719462
1538.0959999993356,1272.6973193683905
1538.0969999993356,1272.6217149142874
1538.0979999993356,1272.5456414089729
1538.0989999993355,1272.4691172517842
1538.0999999993355,1272.3921608420587
1538.1009999993355,1272.314790579132
1538.1019999993355,1272.2370248623422
1538.1029999993355,1272.1588820910247
1538.1039999993354,1272.0803806645176
1538.1049999993354,1272.0015389821572
1538.1059999993354,1271.9223754432799
1538.1069999993354,1271.8429084472232
1538.1079999993353,1271.7631563933235
1538.1089999993353,1271.6831376809178
1538.1099999993353,1271.6028707093426
1538.1109999993353,1271.522373877935
1538.1119999993352,1271.4416655860318
1538.1129999993352,1271.3607642329696
1538.1139999993352,1271.2796882180855
1538.1149999993352,1271.1984559407158
1538.1159999993351,1271.117085800198
1538.1169999993351,1271.0355961958685
1538.117999999335,1270.954005527064
1538.118999999335,1270.8723321931216
1538.119999999335,1270.7905945933778
1538.120999999335,1270.7088111271696
1538.121999999335,1270.6270001938342
1538.122999999335,1270.5451801927074
1538.123999999335,1270.463369523127
1538.124999999335,1270.3815865844292
1538.125999999335,1270.299849775951
1538.1269999993349,1270.218177497029
1538.1279999993349,1270.1365881470006
1538.1289999993348,1270.0551001252022
1538.1299999993348,1269.9737318309703
1538.1309999993348,1269.8925016636424
1538.1319999993348,1269.8114280225545
1538.1329999993347,1269.7305293070444
1538.1339999993347,1269.6498239164482
1538.1349999993347,1269.5693302501027
1538.1359999993347,1269.489066707345
1538.1369999993346,1269.4090516875115
1538.1379999993346,1269.3293035899394
1538.1389999993346,1269.2498408139654
1538.1399999993346,1269.1706817589263
1538.1409999993346,1269.0918448241591
1538.1419999993345,1269.0133484090004
1538.1429999993345,1268.935210912787
1538.1439999993345,1268.8574507348553
1538.1449999993345,1268.7800862745428
1538.1459999993344,1268.7031359311861
1538.1469999993344,1268.6266181041217
1538.1479999993344,1268.5505511926872
1538.1489999993344,1268.4749535962183
1538.1499999993343,1268.3998437140524
1538.1509999993343,1268.3252399455266
1538.1519999993343,1268.251160689977
1538.1529999993343,1268.177624346741
1538.1539999993342,1268.104649315155
1538.1549999993342,1268.0322539945562
1538.1559999993342,1267.9604567842807
1538.1569999993342,1267.8892760836663
1538.1579999993342,1267.8187302920494
1538.1589999993341,1267.7488378087664
1538.159999999334,1267.6796170331545
1538.160999999334,1267.6110863645504
1538.161999999334,1267.543264202291
1538.162999999334,1267.4761689457132
1538.163999999334,1267.4098189941533
1538.164999999334,1267.3442327469486
1538.165999999334,1267.2794286034357
1538.166999999334,1267.2154249629516
1538.167999999334,1267.1522402248327
1538.168999999334,1267.0898927884164
1538.1699999993339,1267.028401053039
1538.1709999993338,1266.9677834180375
1538.1719999993338,1266.9080582827487
1538.1729999993338,1266.8492440465095
1538.1739999993338,1266.7913591086565
1538.1749999993337,1266.7344218685266
1538.1759999993337,1266.6784507254565
1538.1769999993337,1266.6234640787834
1538.1779999993337,1266.5694803278434
1538.1789999993337,1266.5165178719742
1538.1799999993336,1266.464595110512
1538.1809999993336,1266.4137304427936
1538.1819999993336,1266.3639422681565
1538.1829999993336,1266.3152489859363
1538.1839999993335,1266.2676689954706
1538.1849999993335,1266.221220696096
1538.1859999993335,1266.1759224871498
1538.1869999993335,1266.1317927679681
1538.1879999993334,1266.0888499378882
1538.1889999993334,1266.0471123962466
1538.1899999993334,1266.00659854238
1538.1909999993334,1265.9673267756257
1538.1919999993333,1265.92931549532
1538.1929999993333,1265.8925831007998
1538.1939999993333,1265.8571479914024
1538.1949999993333,1265.823028566464
1538.1959999993333,1265.7902432253218
1538.1969999993332,1265.7588103673122
1538.1979999993332,1265.7287483917726
1538.1989999993332,1265.7000756980394
1538.1999999993332,1265.6728106854491
1538.2009999993331,1265.6469717533394
1538.201999999333,1265.6225773010458
1538.202999999333,1265.5996457279068
1538.203999999333,1265.5781954332579
1538.204999999333,1265.5582448164362
1538.205999999333,1265.5398122767785
1538.206999999333,1265.5229162136218
1538.207999999333,1265.5075750263031
1538.208999999333,1265.4938071141585
1538.209999999333,1265.4816308765257
1538.210999999333,1265.4710647127408
1538.2119999993329,1265.4621270221407
1538.2129999993329,1265.4548362040628
1538.2139999993328,1265.449210657843
1538.2149999993328,1265.4452687828186
1538.2159999993328,1265.4430289783268
1538.2169999993328,1265.4425096437035
1538.2179999993327,1265.4437291782863
1538.2189999993327,1265.4467059814112
1538.2199999993327,1265.451458452416
1538.2209999993327,1265.458004990637
1538.2219999993326,1265.4663639954106
1538.2229999993326,1265.4765536262066
1538.2239999993326,1265.488578673465
1538.2249999993326,1265.5024237733946
1538.2259999993325,1265.518071893209
1538.2269999993325,1265.5355060001218
1538.2279999993325,1265.5547090613463
1538.2289999993325,1265.5756640440957
1538.2299999993324,1265.598353915584
1538.2309999993324,1265.6227616430242
1538.2319999993324,1265.6488701936303
1538.2329999993324,1265.6766625346152
1538.2339999993324,1265.7061216331927
1538.2349999993323,1265.7372304565758
1538.2359999993323,1265.7699719719787
1538.2369999993323,1265.8043291466147
1538.2379999993323,1265.8402849476968
1538.2389999993322,1265.8778223424385
1538.2399999993322,1265.9169242980533
1538.2409999993322,1265.9575737817554
1538.2419999993322,1265.9997537607574
1538.2429999993321,1266.043447202273
1538.2439999993321,1266.0886370735159
1538.244999999332,1266.1353063416993
1538.245999999332,1266.183437974037
1538.246999999332,1266.2330149377422
1538.247999999332,1266.2840202000282
1538.248999999332,1266.3364367281085
1538.249999999332,1266.3902474891968
1538.250999999332,1266.4454354505065
1538.251999999332,1266.501983579251
1538.252999999332,1266.559874842644
1538.2539999993319,1266.6190922078986
1538.2549999993319,1266.6796186422282
1538.2559999993318,1266.7414371128468
1538.2569999993318,1266.8045305869675
1538.2579999993318,1266.8688820318039
1538.2589999993318,1266.934474414569
1538.2599999993317,1267.0012907024768
1538.2609999993317,1267.0693138627405
1538.2619999993317,1267.138526862574
1538.2629999993317,1267.20891266919
1538.2639999993316,1267.2804542498027
